Profile Cohort,PROFILE_GENDER_DESC,PROFILE_RESIDENCE_DESC,Years to Graduation,Admit Group,College,AwC,Ethnicity,YR4Code,YR4NUM,YR5Code,YR5NUM,YR6Code,YR6NUM,YRallCode,YRallNUM,Grad Semester1,DEGREE_DESC,Overall College,MAJOR_DESC,HONOR_DESC,Change College,Change Major,PROFILE_ADMISSIONS_POPULATION,PROFILE_COLLEGE_DESC,PROFILE_MAJOR_DESC,PROFILE_HIGH_SCHOOL_PERCENTILE,SCHOOL_SIZE,MAX(M),MAX(CR),MAX(W),MAX(M+CR),MAX(Total),CoreGPA,Round(CoreGPA),EnglGPA,Round(EnglGPA),MthGPA,Round(MthGPA),LabGPA,Round(LabGPA),FL-Subj,FL-GPA,Round(FL-GPA),AP CALC AB Score,AP CALC ABsub Score,AP CALC BC Score,AP CHEM Score,AP PHYS B Score,AP PHYS Celec Score,AP PHYS Cmech Score
201110.0,Male,Non-Resident,4.0,II,4.0,24.0,2BY,GNN,241.0,GNN,241.0,GNN,,GNN,,201420.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,,,610.0,650.0,590.0,1260.0,1850.0,3.34,3.3,3.73,3.7,2.98,3.0,2.78,2.8,OTHR,3.25,3.3,,,,,,,
200910.0,Male,Resident,7.0,II,1.0,21.0,2BY,NYY,210.0,NYY,210.0,NYY,210.0,GYY,211.0,201510.0,BS,College of Agriculture,ANSC - Animal Science,,YES,YES,B,College of Liberal Arts,Pre Personal Fitness Training,71.0,391.0,610.0,540.0,540.0,1150.0,1690.0,3.0,3.0,3.3,3.3,2.3,2.3,3.3,3.3,SPAN,2.7,2.7,,,,,,,
201110.0,Female,Non-Resident,0.0,II,7.0,27.0,2BY,N,270.0,N,270.0,N,,N,,,,,,,,,B,College of Pharmacy,Pre Pharmacy,73.0,223.0,570.0,650.0,610.0,1220.0,1830.0,3.24,3.2,3.91,3.9,2.57,2.6,2.68,2.7,SPAN,3.8,3.8,,,,,,,
201110.0,Female,Non-Resident,0.0,II,8.0,28.0,2BY,N,280.0,N,280.0,N,,N,,,,,,,,,B,"College of Science
",Computer Science,25.0,679.0,550.0,470.0,500.0,1020.0,1520.0,2.37,2.4,2.12,2.1,2.09,2.1,2.38,2.4,SPAN,2.77,2.8,,,,,,,
201110.0,Male,Resident,0.0,II,9.0,29.0,2BY,N,290.0,N,290.0,N,,N,,,,,,,,,B,College of Technology,Technology Education,51.0,283.0,410.0,460.0,430.0,870.0,1300.0,2.59,2.6,2.78,2.8,2.97,3.0,2.51,2.5,SPAN,1.94,1.9,,,,,,,
201110.0,Female,Resident,4.0,II,9.0,29.0,2BY,GNY,291.0,GNY,291.0,GNY,,GNY,,201430.0,BS,College of Technology,MFET - Mfg Engineering Technology,,NO,YES,B,College of Technology,Mechanical Engr Technology,96.0,191.0,530.0,590.0,600.0,1120.0,1720.0,3.58,3.6,3.71,3.7,3.48,3.5,3.74,3.7,SPAN,3.62,3.6,,,,,,,
201110.0,Male,Resident,0.0,II,9.0,29.0,2BY,N,290.0,N,290.0,N,,N,,,,,,,,,B,College of Technology,Organizational Leadership,31.0,554.0,530.0,550.0,510.0,1080.0,1590.0,2.34,2.3,2.28,2.3,2.13,2.1,2.17,2.2,GERM,3.18,3.2,,,,,,,
201110.0,Male,Resident,5.0,II,4.0,24.0,2BY,NYY,240.0,GYY,241.0,GYY,,GYY,,201520.0,BS,College of Health & Human Sci,FCPL - Financial Counseling& Planning,,YES,YES,B,"School of Management
",Pre Mgmt/Accounting,,,630.0,610.0,590.0,1240.0,1830.0,3.39,3.4,3.05,3.1,3.35,3.4,3.18,3.2,SPAN,3.78,3.8,,,,,,,
201110.0,Female,Resident,4.0,II,1.0,21.0,2BY,GNN,211.0,GNN,211.0,GNN,,GNN,,201420.0,BS,College of Agriculture,VTAA - Veterinary Technology,,NO,NO,B,"Veterinary Technology
",Veterinary Technology,87.0,480.0,480.0,510.0,450.0,990.0,1440.0,3.27,3.3,3.5,3.5,2.67,2.7,3.67,3.7,SPAN,3.0,3.0,,,,,,,
200310.0,Male,Non-Resident,4.0,I,1.0,11.0,BN,GNN,111.0,GNN,111.0,GNN,111.0,GNN,111.0,200630.0,BS,College of Agriculture,AGMG - Agribusiness Management,,NO,NO,B,"College of Agriculture
",Agribusiness Management,64.0,654.0,420.0,460.0,,880.0,,,,3.0,3.0,2.7,2.7,3.0,3.0,SPAN,3.0,3.0,,,,,,,
200110.0,Female,Resident,6.0,I,4.0,14.0,BN,NYY,140.0,NYY,140.0,GYY,141.0,GYY,141.0,200610.0,BA,College of Health & Human Sci,PSY - Psychology,,YES,YES,B,College of Health & Human Sci,Small business,83.0,289.0,400.0,440.0,,840.0,,,,2.7,2.7,2.3,2.3,2.7,2.7,SPAN,3.7,3.7,,,,,,,
200210.0,Male,Non-Resident,4.0,I,3.0,13.0,BN,GNN,131.0,GNN,131.0,GNN,131.0,GNN,131.0,200520.0,BS,College of Engineering,MSEB - Materials Science & Engr,,NO,NO,B,College of Engineering,Freshman Engineering,99.0,206.0,690.0,610.0,,1300.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200310.0,Female,Resident,6.0,I,3.0,13.0,BN,NNN,130.0,NNN,130.0,GNN,131.0,GNN,131.0,200810.0,BS,College of Engineering,CHE - Chemical Engineering,,NO,NO,B,College of Engineering,Freshman Engineering,96.0,233.0,700.0,650.0,,1350.0,,,,4.0,4.0,3.3,3.3,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200410.0,Male,Non-Resident,4.0,I,3.0,13.0,BN,GNN,131.0,GNN,131.0,GNN,131.0,GNN,131.0,200720.0,BS,College of Engineering,CMPE - Computer Engineering,,NO,NO,B,College of Engineering,Freshman Engineering,,,800.0,690.0,,1490.0,,,,3.3,3.3,4.0,4.0,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200610.0,Female,Resident,4.0,I,4.0,14.0,BN,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200920.0,BS,College of Health & Human Sci,GNHS - General Health Sciences,,NO,NO,B,College of Health & Human Sci,General Health Sciences,72.0,,540.0,450.0,,990.0,,,,3.0,3.0,2.7,2.7,2.7,2.7,SPAN,3.0,3.0,,,,,,,
200410.0,Male,Non-Resident,5.0,I,4.0,14.0,BN,NNN,140.0,GNN,141.0,GNN,141.0,GNN,141.0,200820.0,BS,College of Health & Human Sci,SELL - Selling & Sales Management,,NO,NO,B,College of Health & Human Sci,Selling & Sales Management,43.0,711.0,570.0,590.0,,1160.0,,,,3.0,3.0,2.7,2.7,2.3,2.3,FREN,2.3,2.3,,,,,,,
200710.0,Female,Resident,0.0,I,4.0,14.0,BN,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Nursing,87.0,360.0,580.0,520.0,500.0,1100.0,1600.0,,,4.0,4.0,3.7,3.7,3.7,3.7,,4.0,4.0,,,,,,,
200410.0,Male,Resident,5.0,I,9.0,19.0,BN,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200820.0,BS,College of Technology,METC - Mechanical Engr Technology,,YES,YES,B,College of Health & Human Sci,General Health Sciences,77.0,477.0,580.0,600.0,,1180.0,,,,3.3,3.3,3.0,3.0,3.3,3.3,LATN,3.7,3.7,,,,,,,
200510.0,Female,Resident,4.0,I,4.0,14.0,BN,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200820.0,BS,College of Health & Human Sci,NRS - Nursing,,NO,NO,B,College of Health & Human Sci,Nursing,97.0,122.0,590.0,650.0,,1240.0,,,,3.7,3.7,3.7,3.7,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200310.0,Female,Resident,4.0,I,4.0,14.0,BN,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200620.0,BA,College of Health & Human Sci,PSY - Psychology,,NO,NO,B,College of Health & Human Sci,Psychology,97.0,259.0,650.0,650.0,,1300.0,,,,3.7,3.7,4.0,4.0,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200610.0,Female,Non-Resident,4.0,I,5.0,15.0,BN,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200920.0,BA,College of Liberal Arts,PSYH - Psychology Honors,"With Distinction, Honors Program in Liberal Arts",YES,YES,B,College of Health & Human Sci,Psychology,94.0,819.0,690.0,570.0,,1260.0,,,,3.3,3.3,3.7,3.7,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200310.0,Female,Resident,4.0,I,5.0,15.0,BN,GNN,151.0,GNN,151.0,GNN,151.0,GNN,151.0,200620.0,BA,College of Liberal Arts,POL - Political Science,,NO,NO,B,College of Liberal Arts,Political Science,,,400.0,450.0,,850.0,,,,3.7,3.7,1.7,1.7,2.0,2.0,SPAN,3.7,3.7,,,,,,,
200410.0,Female,Non-Resident,4.0,I,5.0,15.0,BN,GNN,151.0,GNN,151.0,GNN,151.0,GNN,151.0,200720.0,BS,College of Liberal Arts,SLPP - Speech/Language/Hearing-PrePro,,NO,NO,B,College of Liberal Arts,Audiology & Speech Science,,,470.0,450.0,,920.0,,,,3.7,3.7,3.7,3.7,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200510.0,Female,Non-Resident,4.0,I,5.0,15.0,BN,GNN,151.0,GNN,151.0,GNN,151.0,GNN,151.0,200820.0,BA,College of Liberal Arts,POL - Political Science,,NO,NO,B,College of Liberal Arts,Political Science,40.0,303.0,490.0,550.0,,1040.0,,,,2.7,2.7,2.0,2.0,2.0,2.0,SPAN,3.3,3.3,,,,,,,
200510.0,Male,Non-Resident,4.0,I,5.0,15.0,BN,GNY,151.0,GNY,151.0,GNY,151.0,GNY,151.0,200820.0,BA,College of Liberal Arts,COMC - Mass Communication,,NO,YES,B,College of Liberal Arts,Political Science,90.0,231.0,510.0,550.0,,1060.0,,,,3.7,3.7,3.3,3.3,3.0,3.0,SPAN,4.0,4.0,,,,,,,
200110.0,Female,Resident,5.0,I,5.0,15.0,BN,NNY,150.0,GNY,151.0,GNY,151.0,GNY,151.0,200510.0,BS,College of Liberal Arts,ZL12 - Audiology & Speech Science,,NO,YES,B,College of Liberal Arts,Visual comm design,81.0,58.0,520.0,590.0,,1110.0,,,,3.3,3.3,2.3,2.3,3.3,3.3,GERM,2.7,2.7,,,,,,,
200310.0,Female,Resident,5.0,I,5.0,15.0,BN,NNY,150.0,GNY,151.0,GNY,151.0,GNY,151.0,200720.0,BA,College of Liberal Arts,LAWS - Law and Society,,NO,YES,B,College of Liberal Arts,Japanese,46.0,366.0,520.0,600.0,,1120.0,,,,4.0,4.0,2.0,2.0,2.7,2.7,JAPN,3.0,3.0,,,,,,,
200410.0,Male,Non-Resident,5.0,I,5.0,15.0,BN,NNY,150.0,GNY,151.0,GNY,151.0,GNY,151.0,200830.0,BA,College of Liberal Arts,POL - Political Science,,NO,YES,B,College of Liberal Arts,History,55.0,525.0,550.0,450.0,,1000.0,,,,3.0,3.0,2.3,2.3,2.0,2.0,,,,,,,,,,
200510.0,Female,Non-Resident,4.0,I,5.0,15.0,BN,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200820.0,BA,College of Liberal Arts,PRWR - Professional Writing,,YES,YES,B,College of Pharmacy,Pre Pharmacy,77.0,462.0,590.0,570.0,,1160.0,,,,3.3,3.3,2.7,2.7,3.3,3.3,FREN,3.7,3.7,,,,,,,
200410.0,Female,Resident,4.0,I,1.0,11.0,BN,GYY,111.0,GYY,111.0,GYY,111.0,GYY,111.0,200720.0,BS,College of Agriculture,ANSC - Animal Science,,YES,YES,B,"College of Science
",Biology,83.0,200.0,530.0,590.0,,1120.0,,,,3.7,3.7,3.0,3.0,4.0,4.0,SPAN,3.3,3.3,,,,,,,
200110.0,Female,Non-Resident,4.0,I,8.0,18.0,BN,GNN,181.0,GNN,181.0,GNN,181.0,GNN,181.0,200420.0,BS,College of Science,ACSC - Actuarial Science,,NO,NO,B,"College of Science
",Actuarial science,,,700.0,540.0,,1240.0,,,,2.0,2.0,4.0,4.0,3.3,3.3,FREN,4.0,4.0,,,,,,,
200510.0,Male,Resident,5.0,I,9.0,19.0,BN,NNN,190.0,GNN,191.0,GNN,191.0,GNN,191.0,200920.0,BS,College of Technology,CGTC - Computer Graphics Tech,,NO,NO,B,College of Technology,Computer Graphics Tech,51.0,175.0,560.0,500.0,,1060.0,,,,3.0,3.0,2.7,2.7,2.0,2.0,FREN,2.7,2.7,,,,,,,
200110.0,Male,Resident,4.0,I,6.0,16.0,BN,GNN,161.0,GNN,161.0,GNN,161.0,GNN,161.0,200420.0,BS,School of Management,MGMT - Management,,NO,NO,B,"School of Management
",Pre-mgmt/management,81.0,268.0,600.0,550.0,,1150.0,,,,3.7,3.7,2.7,2.7,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200210.0,Female,Resident,4.0,I,4.0,14.0,BN,GYY,141.0,GYY,141.0,GYY,141.0,GYY,141.0,200520.0,BS,College of Health & Human Sci,REMG - Retail Management,,YES,YES,B,"Undergraduate Studies Program
",USP-Management,89.0,107.0,390.0,440.0,,830.0,,,,3.3,3.3,3.7,3.7,3.7,3.7,FREN,4.0,4.0,,,,,,,
200110.0,Male,Resident,5.0,I,5.0,15.0,BN,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,200510.0,BA,College of Liberal Arts,SOC - Sociology,,YES,YES,B,"Undergraduate Studies Program
",USP-Undecided,58.0,240.0,450.0,460.0,,910.0,,,,2.3,2.3,1.7,1.7,2.7,2.7,LATN,2.7,2.7,,,,,,,
200710.0,Female,Resident,4.0,I,4.0,14.0,BN,GYY,141.0,GYY,141.0,GYY,141.0,GYY,141.0,201020.0,BS,College of Health & Human Sci,REMG - Retail Management,,YES,YES,B,"Undergraduate Studies Program
",Explorers,64.0,716.0,510.0,440.0,410.0,950.0,1360.0,,,2.7,2.7,3.3,3.3,3.0,3.0,SPAN,3.0,3.0,,,,,,,
200610.0,Female,Non-Resident,5.0,I,4.0,14.0,BN,NYY,140.0,GYY,141.0,GYY,141.0,GYY,141.0,201010.0,BS,College of Health & Human Sci,DIDA - Didactic Dietetics,,YES,YES,B,"Undergraduate Studies Program
",Explorers,75.0,288.0,540.0,500.0,,1040.0,,,,3.3,3.3,3.0,3.0,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200310.0,Male,Non-Resident,4.0,I,6.0,16.0,BN,GYY,161.0,GYY,161.0,GYY,161.0,GYY,161.0,200620.0,BS,School of Management,ECSH - Economics-Shared Program,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,650.0,470.0,,1120.0,,,,3.3,3.3,3.7,3.7,3.7,3.7,SPAN,3.3,3.3,,,,,,,
200810.0,Male,Non-Resident,0.0,II,4.0,24.0,BN,N,240.0,N,240.0,N,240.0,N,240.0,,,,,,,,B,College of Health & Human Sci,Pre Psychology,72.0,537.0,510.0,490.0,490.0,1000.0,1490.0,3.3,3.3,3.7,3.7,3.3,3.3,3.0,3.0,SPAN,3.3,3.3,,,,,,,
201010.0,Male,Non-Resident,0.0,II,5.0,25.0,BN,N,250.0,N,250.0,N,250.0,N,,,,,,,,,B,College of Liberal Arts,Law and Society,80.0,183.0,450.0,470.0,490.0,920.0,1410.0,2.97,3.0,3.33,3.3,2.88,2.9,2.67,2.7,SPAN,2.3,2.3,,,,,,,
200810.0,Female,Resident,7.0,II,7.0,27.0,BN,NNN,270.0,NNN,270.0,NNN,270.0,GNN,271.0,201420.0,DP,College of Pharmacy,DPTR - Dr Pharm/Traditional,,NO,NO,B,College of Pharmacy,Pre Pharmacy,91.0,693.0,560.0,640.0,570.0,1200.0,1770.0,3.7,3.7,3.7,3.7,3.3,3.3,3.7,3.7,,4.0,4.0,,,,,,,
200810.0,Female,Resident,7.0,II,7.0,27.0,BN,NNN,270.0,NNN,270.0,NNN,270.0,GNN,271.0,201420.0,DP,College of Pharmacy,DPTR - Dr Pharm/Traditional,,NO,NO,B,College of Pharmacy,Pre Pharmacy,96.0,478.0,600.0,570.0,590.0,1170.0,1760.0,3.7,3.7,4.0,4.0,3.7,3.7,3.7,3.7,FREN,4.0,4.0,,,,,,,
200810.0,Male,Resident,0.0,II,6.0,26.0,BN,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Management,48.0,595.0,510.0,460.0,460.0,970.0,1430.0,2.3,2.3,2.7,2.7,2.0,2.0,2.3,2.3,FREN,1.7,1.7,,,,,,,
200710.0,Female,Non-Resident,4.0,I,1.0,11.0,BY,GNY,111.0,GNY,111.0,GNY,111.0,GNY,111.0,201020.0,BS,College of Agriculture,ANAG - Animal Agribusiness,,NO,YES,B,"College of Agriculture
",Animal Science,91.0,321.0,340.0,420.0,,760.0,,,,3.0,3.0,3.0,3.0,3.3,3.3,FREN,4.0,4.0,,,,,,,
200210.0,Female,Resident,5.0,I,1.0,11.0,BY,NNN,110.0,GNN,111.0,GNN,111.0,GNN,111.0,200610.0,BS,College of Agriculture,AGEC - Agricultural Economics,,NO,NO,B,"College of Agriculture
",Agricultural Economics,86.0,179.0,360.0,440.0,,800.0,,,,3.3,3.3,3.3,3.3,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200310.0,Male,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Entomology,45.0,259.0,380.0,450.0,,830.0,,,,2.3,2.3,1.3,1.3,2.3,2.3,LATN,2.7,2.7,,,,,,,
200610.0,Female,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,78.0,357.0,380.0,350.0,,730.0,,,,3.7,3.7,2.7,2.7,3.3,3.3,SPAN,2.7,2.7,,,,,,,
200710.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,74.0,230.0,380.0,490.0,,870.0,,,,3.3,3.3,2.7,2.7,3.0,3.0,ITLY,3.0,3.0,,,,,,,
200410.0,Female,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Agribusiness Management,94.0,139.0,390.0,350.0,,740.0,,,,2.7,2.7,2.0,2.0,3.3,3.3,FREN,3.3,3.3,,,,,,,
200110.0,Male,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Preveterinary medicine,,,400.0,430.0,,830.0,,,,4.0,4.0,3.3,3.3,3.0,3.0,,,,,,,,,,
200410.0,Male,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Agronomy Business & Marketing,40.0,177.0,400.0,420.0,,820.0,,,,2.3,2.3,2.3,2.3,2.3,2.3,SPAN,2.0,2.0,,,,,,,
200610.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Applied Meteorology,46.0,45.0,400.0,490.0,,890.0,,,,2.7,2.7,2.7,2.7,2.3,2.3,FREN,4.0,4.0,,,,,,,
200610.0,Female,Resident,4.0,I,4.0,14.0,BY,GYY,141.0,GYY,141.0,GYY,141.0,GYY,141.0,200920.0,BS,College of Health & Human Sci,REMG - Retail Management,,YES,YES,B,"College of Agriculture
",Agribusiness Management,89.0,106.0,400.0,520.0,,920.0,,,,3.7,3.7,3.0,3.0,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200510.0,Male,Non-Resident,5.0,I,1.0,11.0,BY,NNN,110.0,GNN,111.0,GNN,111.0,GNN,111.0,200920.0,BS,College of Agriculture,AGMG - Agribusiness Management,,NO,NO,B,"College of Agriculture
",Agribusiness Management,43.0,107.0,400.0,420.0,,820.0,,,,2.3,2.3,2.3,2.3,1.7,1.7,SPAN,2.0,2.0,,,,,,,
200410.0,Female,Resident,6.0,I,1.0,11.0,BY,NNY,110.0,NNY,110.0,GNY,111.0,GNY,111.0,200910.0,BS,College of Agriculture,ANAG - Animal Agribusiness,,NO,YES,B,"College of Agriculture
",Animal Science,74.0,485.0,400.0,440.0,,840.0,,,,3.0,3.0,3.0,3.0,2.3,2.3,SPAN,2.7,2.7,,,,,,,
200410.0,Female,Resident,7.0,I,5.0,15.0,BY,NYY,150.0,NYY,150.0,NYY,150.0,GYY,151.0,201010.0,BA,College of Liberal Arts,CRTV - Creative Writing,,YES,YES,B,"College of Agriculture
",Agricultural Economics,42.0,648.0,400.0,430.0,,830.0,,,,2.7,2.7,3.0,3.0,1.3,1.3,FREN,2.0,2.0,,,,,,,
200110.0,Female,Resident,5.0,I,1.0,11.0,BY,NNY,110.0,GNY,111.0,GNY,111.0,GNY,111.0,200520.0,BS,College of Agriculture,FIMM - Food Industry Mkt & Mgmt,,NO,YES,B,"College of Agriculture
",Agron business & marketing,86.0,227.0,410.0,420.0,,830.0,,,,3.0,3.0,2.3,2.3,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200510.0,Male,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,14.0,7.0,420.0,580.0,,1000.0,,,,3.0,3.0,2.0,2.0,4.0,4.0,JAPN,4.0,4.0,,,,,,,
200610.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,86.0,332.0,420.0,470.0,,890.0,,,,3.3,3.3,2.7,2.7,3.3,3.3,SPAN,3.7,3.7,,,,,,,
200710.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Animal Science,48.0,563.0,420.0,630.0,,1050.0,,,,2.7,2.7,2.7,2.7,2.0,2.0,SPAN,2.3,2.3,,,,,,,
200710.0,Male,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Agribusiness Management,40.0,61.0,420.0,,,,,,,2.7,2.7,2.0,2.0,2.0,2.0,FREN,2.3,2.3,,,,,,,
200610.0,Female,Non-Resident,6.0,I,1.0,11.0,BY,NNY,110.0,NNY,110.0,GNY,111.0,GNY,111.0,201120.0,BS,College of Agriculture,LARC - Landscape Architecture,,NO,YES,B,"College of Agriculture
",Landscape Horticulture &Design,,,420.0,360.0,,780.0,,,,2.0,2.0,1.7,1.7,1.7,1.7,SPAN,2.7,2.7,,,,,,,
200110.0,Male,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Animal science,49.0,347.0,430.0,400.0,,830.0,,,,2.3,2.3,2.0,2.0,3.0,3.0,SPAN,2.7,2.7,,,,,,,
200410.0,Female,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Animal Science,51.0,264.0,430.0,510.0,,940.0,,,,3.0,3.0,3.3,3.3,3.7,3.7,SPAN,3.7,3.7,,,,,,,
200410.0,Female,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,83.0,155.0,430.0,480.0,,910.0,,,,3.0,3.0,2.3,2.3,2.0,2.0,SPAN,2.0,2.0,,,,,,,
200610.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,38.0,277.0,430.0,470.0,,900.0,,,,2.7,2.7,2.7,2.7,3.0,3.0,SPAN,1.3,1.3,,,,,,,
200510.0,Female,Resident,5.0,I,1.0,11.0,BY,NNN,110.0,GNN,111.0,GNN,111.0,GNN,111.0,200920.0,BS,College of Agriculture,ANSC - Animal Science,,NO,NO,B,"College of Agriculture
",Animal Science,89.0,159.0,430.0,530.0,,960.0,,,,3.7,3.7,3.0,3.0,4.0,4.0,FREN,4.0,4.0,,,,,,,
200510.0,Male,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,84.0,244.0,440.0,410.0,,850.0,,,,3.0,3.0,2.7,2.7,3.7,3.7,SPAN,2.7,2.7,,,,,,,
200510.0,Male,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,51.0,41.0,440.0,630.0,,1070.0,,,,2.7,2.7,2.3,2.3,3.0,3.0,SPAN,2.3,2.3,,,,,,,
200110.0,Female,Resident,5.0,I,1.0,11.0,BY,NNY,110.0,GNY,111.0,GNY,111.0,GNY,111.0,200510.0,BS,College of Agriculture,FDMO - Food Manufacturing Operations,,NO,YES,B,"College of Agriculture
",Pre agr & biol engineering,87.0,337.0,440.0,460.0,,900.0,,,,3.7,3.7,2.7,2.7,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200510.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Animal Science,,,450.0,520.0,,970.0,,,,3.0,3.0,2.3,2.3,2.3,2.3,SPAN,2.3,2.3,,,,,,,
200610.0,Female,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Sales And Marketing,57.0,263.0,450.0,470.0,,920.0,,,,2.0,2.0,3.3,3.3,2.7,2.7,SPAN,3.0,3.0,,,,,,,
200410.0,Female,Resident,5.0,I,1.0,11.0,BY,NNY,110.0,GNY,111.0,GNY,111.0,GNY,111.0,200810.0,BS,College of Agriculture,ANSC - Animal Science,,NO,YES,B,"College of Agriculture
",Pre Veterinary Medicine,79.0,516.0,450.0,500.0,,950.0,,,,3.3,3.3,3.0,3.0,3.0,3.0,SPAN,3.3,3.3,,,,,,,
200610.0,Female,Resident,5.0,I,1.0,11.0,BY,NNY,110.0,GNY,111.0,GNY,111.0,GNY,111.0,201010.0,BS,College of Agriculture,ANAG - Animal Agribusiness,,NO,YES,B,"College of Agriculture
",Pre Veterinary Medicine,91.0,450.0,450.0,450.0,,900.0,,,,3.7,3.7,3.3,3.3,3.3,3.3,FREN,4.0,4.0,,,,,,,
200510.0,Female,Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,72.0,727.0,460.0,540.0,,1000.0,,,,2.3,2.3,2.7,2.7,2.3,2.3,GERM,2.3,2.3,,,,,,,
200510.0,Female,Non-Resident,0.0,I,1.0,11.0,BY,N,110.0,N,110.0,N,110.0,N,110.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,97.0,231.0,460.0,440.0,,900.0,,,,3.7,3.7,4.0,4.0,3.3,3.3,FREN,4.0,4.0,,,,,,,
200310.0,Female,Resident,5.0,I,5.0,15.0,BY,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,200710.0,BA,College of Liberal Arts,ENGL - English,,YES,YES,B,"College of Agriculture
",Biochemistry,57.0,456.0,460.0,500.0,,960.0,,,,2.3,2.3,2.3,2.3,2.7,2.7,SPAN,3.3,3.3,,,,,,,
